Train loss	Validation loss	Test loss
1.004234588600852	0.988684512216661	0.9955664949250396
1.003856895956684	0.9881875986599415	0.9950607944185732
1.0028715271169282	0.9864354029311566	0.9932583594335088
1.0001939989853115	0.9829915413605819	0.9896388983990363
0.9973753442701275	0.9809504022365373	0.9873960142613667
0.995638781800247	0.9793206029009386	0.9855974457915145
0.9937513993675974	0.9773816694509114	0.9834823493952581
0.9916962848144509	0.9755230065879921	0.9815106150222522
0.9899097429755236	0.9740602760535699	0.9800359318002877
0.9885538505528906	0.9729802516498228	0.9789971603576857
0.9875492291366677	0.9721425681178693	0.9782048849982489
0.9867446662992244	0.971416435191862	0.9775078385697048
0.9860351924184173	0.9707394694565169	0.9768438330737945
0.985373125059882	0.9700933190266229	0.9761990752794032
0.9847469917808671	0.9694788860636768	0.9755779567544326
0.9841521336149188	0.9688947822748702	0.9749847152476262
0.9835881996143251	0.968343081487752	0.974420957277462
0.9830517696053741	0.9678192982597597	0.9738848793300808
0.9825367886409999	0.9673166194756835	0.9733694057880209
0.9820365956229901	0.9668280594266054	0.9728684673355216
0.9815448752520538	0.9663482641943847	0.9723764265052763
0.9810572930880038	0.9658727078545686	0.9718889051230851
0.9805705399240897	0.9653984219285208	0.9714037045301351
0.9800827053162415	0.964923135863694	0.9709187291813222
0.9795918536781055	0.9644451122013386	0.9704324879112689
0.9790967016869653	0.963962873914831	0.9699431913541147
0.9785960470220022	0.9634752386798661	0.9694498743128127
0.9780889714423823	0.9629813725578634	0.968951568850596
0.9775745912994594	0.9624805095350388	0.9684475918016896
0.9770524257233011	0.9619720996154072	0.9679372112321487
0.9765223893832587	0.9614563967408756	0.9674207924329463
0.9759851480248212	0.9609343645774989	0.9668993823551008
0.9754424813363389	0.960407771335319	0.966374673989425
0.9748964091545381	0.9598786665606247	0.9658476731403758
0.9743479383368401	0.959346965627009	0.9653181819607707
0.9737976999677226	0.9588140956620743	0.9647878595941011
0.9732469357922992	0.9582806655447399	0.9642570936013426
0.9726965779996024	0.9577475570235008	0.96372662527987
0.9721475653137143	0.9572156907573149	0.9631972676575475
0.9716007227049974	0.9566854636578518	0.96266926327037
0.9710566391702621	0.9561575038694987	0.9621432914413512
0.9705157667632779	0.9556320187070289	0.9616192717690647
0.9699781218666919	0.9551088098573675	0.9610971622192763
0.9694434051136716	0.9545877806225606	0.9605765841337092
0.9689115150937717	0.9540687543099514	0.9600573966498673
0.9683821918107919	0.9535514920646674	0.9595394451657895
0.9678550730117117	0.9530355759936948	0.9590222846767492
0.9673298314239254	0.9525204608731597	0.9585055007632962
0.9668061091239574	0.9520060516647264	0.9579890187419711
0.9662834797603229	0.9514921368331937	0.9574724453635958
0.9657616248891971	0.9509782621159876	0.9569555475484732
0.9652403213725856	0.9504645593193343	0.9564383412330412
0.9647195162074845	0.9499509019345396	0.9559208269956666
0.9641990763115623	0.949437241927348	0.9554029746927696
0.96367876151947	0.9489232573635215	0.9548844243318568
0.9631584706451839	0.9484092046872002	0.9543657626911067
0.9626382417797599	0.9478952154178379	0.9538468096691183
0.9621177313835537	0.947380544717572	0.9533272054195495
0.9615972617375986	0.9468657963719012	0.9528071267828723
0.9610770527316586	0.9463512007981372	0.9522872171678124
0.9605567978191887	0.9458363445470375	0.9517668073238651
0.9600365824482803	0.9453214851890801	0.9512469471974365
0.9595163698831051	0.944806537282862	0.9507274007346237
0.9589964362710335	0.9442924533883201	0.9502074994796935
0.958476278992275	0.9437780469567315	0.9496877796183733
0.9579558024818903	0.9432649857242654	0.9491673511542098
0.9574354508526352	0.9427502659375202	0.948647332887539
0.9569141989138427	0.9422363682591798	0.9481257594502355
0.9563929606668532	0.9417217755469639	0.9476042469986471
0.9558706465376944	0.9412068737459484	0.9470823956777439
0.9553480544618509	0.940692434662667	0.9465605552105126
0.9548255727829718	0.9401776044677049	0.9460378111237399
0.9543025893083964	0.9396634389964796	0.9455154705703005
0.9537800005994049	0.9391506538147745	0.9449941474090592
0.9532578567921425	0.9386383903601442	0.9444730874191082
0.9527360216416306	0.9381283362916893	0.9439528474792668
0.9522153490903855	0.9376207305812168	0.9434339435530829
0.9516962207354037	0.9371156115819447	0.9429165798303579
0.9511789543151081	0.9366120238045014	0.9424004611623485
0.9506636390697933	0.9361117879081573	0.9418876261880197
0.9501512716515476	0.9356145930196299	0.9413759711307886
0.9496413155034319	0.9351202770258424	0.9408677364960782
0.9491343919199302	0.9346295653224179	0.9403617815921137
0.9486297576528521	0.9341421425955297	0.9398587035672041
0.9481285348646347	0.9336593807443796	0.9393596087628213
0.947631968832294	0.933181499764048	0.9388639995081632
0.947139667473661	0.9327088267876211	0.9383736476727267
0.9466526313541189	0.9322413919125241	0.9378873103087931
0.9461708315525781	0.9317796365179437	0.9374070319665092
0.9456948079068482	0.9313237683117958	0.9369324746368299
0.9452243275436693	0.9308736524973465	0.936464082221291
0.9447599869502004	0.9304301921278534	0.9360029481647558
0.9443016283370502	0.9299908518189164	0.935546636211196
0.9438481136226506	0.9295579213450044	0.9350968666498458
0.9434011146649298	0.9291297845082139	0.9346501493081721
0.9429590053548532	0.9287074691088516	0.9342099753436887
0.942522156621663	0.9282894623099063	0.9337745510419805
0.9420897412290391	0.9278751476001231	0.9333430233426052
0.9416614443406559	0.9274641500438088	0.9329155543741167
0.941236375486635	0.9270568601182595	0.9324919968824992
0.9408137113683781	0.9266510240763782	0.9320704362958793
0.9403932747074987	0.9262472090681274	0.9316517770815937
0.9399732302581855	0.9258424941702843	0.9312324855889679
0.9395517333831607	0.925435450372643	0.9308126140952688
0.9391262469804071	0.9250227289889058	0.9303873299299363
0.9386931070107263	0.9245995458157064	0.9299524997328681
0.9382459372958446	0.9241597214118964	0.9295019436484493
0.9377774238620781	0.9236913044506017	0.929024576564582
0.9372759860459888	0.9231867228888486	0.9285118317946295
0.9367291265020476	0.9226285729663789	0.9279481646978989
0.9361235610707713	0.9220029492880794	0.9273200247289749
0.9354454608469689	0.9213037072534335	0.9266195673179136
0.9346924258364305	0.9205307165126331	0.9258480595105147
0.9338742935979125	0.9197069488557867	0.9250242752602645
0.9330185402976762	0.9188587738525607	0.9241757337701738
