Train loss	Validation loss	Test loss
1.0041694414042315	0.9888152728118074	0.9956051671122912
1.0041593585980977	0.9888075378417432	0.9955988970148981
1.004149301497248	0.9887999618091678	0.995592754795755
1.0041394153100118	0.9887925236117844	0.9955867183811947
1.004129682219992	0.9887852078928715	0.9955807752927727
1.0041200841908904	0.9887779938942866	0.9955749043670392
1.0041105971558923	0.9887708651040986	0.9955690820736778
1.0041012003265697	0.9887638037800585	0.9955632844193945
1.0040918728111858	0.9887567828406937	0.9955574853622482
1.004082589967633	0.9887497778659287	0.9955516612154846
1.0040733304795324	0.988742765226465	0.9955457914288918
1.0040640642055618	0.9887357193423144	0.9955398426871237
1.0040547597112297	0.9887286031101247	0.9955337753747048
1.0040453823938456	0.9887213904220788	0.9955275613737773
1.0040358965188405	0.9887140479789703	0.9955211567945585
1.004026265342394	0.9887065376853518	0.9955145209626554
1.004016444377356	0.9886988051334181	0.995507603494295
1.004006374940711	0.98869080279736	0.9955003403587331
1.0039959997808723	0.9886824733056901	0.9954926768712888
1.0039852515512495	0.9886737531380732	0.9954845357251201
1.0039740550512282	0.9886645582999769	0.995475841358547
1.0039623182207853	0.9886547973183986	0.9954664847766453
1.00394993092459	0.9886443673483635	0.995456335599412
1.0039367742401004	0.9886331518096653	0.9954452703033706
1.0039227088951517	0.9886210181007199	0.995433122108457
1.003907563765033	0.9886077630180601	0.9954196886674319
1.0038911213462114	0.9885931714237834	0.9954047203480436
1.003873116653939	0.9885770001679387	0.9953879234038363
1.0038532700196945	0.9885589575151449	0.9953689692377956
1.0038311937452162	0.9885386176861574	0.9953473865160545
1.0038064239011797	0.9885154888892737	0.9953226254993776
1.0037783651218792	0.9884889228007312	0.9952939686074442
1.0037462077529697	0.9884580829029977	0.9952604636282082
1.0037088966082854	0.988421847886454	0.9952208480425504
1.0036651105216514	0.9883787462756319	0.995173510598375
1.0036130861577985	0.9883268341394177	0.9951162170623377
1.0035503614463794	0.9882634235544383	0.9950458635591827
1.0034735186297319	0.9881847552548778	0.9949581946225935
1.0033777972569837	0.9880854397964657	0.9948471471093002
1.0032562693539602	0.9879576022738945	0.9947036888196008
1.0030986494701142	0.9877893770460848	0.9945142210021867
1.0028890570516673	0.9875621123781038	0.9942574369696396
1.0026024907944877	0.98724617844759	0.9938995920963793
1.0021984201772611	0.9867926071513341	0.9933842812665341
1.0016078658569159	0.9861164086573324	0.9926138048929879
1.0007101527207662	0.9850679092701212	0.9914153533053778
0.9992930127142678	0.9833869781485777	0.9894862866019475
0.9970137900576082	0.9806971688263805	0.986386849198473
0.9934753962821643	0.9766654828758993	0.9817246209592151
0.9884567452793095	0.9712098904182573	0.9753989785327665
0.9819973578982554	0.9645089684120034	0.96757640022822
0.9746275345649118	0.9574559774303251	0.9591777582091243
0.9674550476242262	0.9511127338262025	0.9513883603294827
0.9612953091518224	0.9459029872580432	0.9448535983264453
0.9563736801810283	0.9418505967948109	0.9397331417889904
0.9526237246984928	0.9387798684105169	0.9358471152006362
0.9497452071615226	0.9363539521433887	0.9327749190660313
0.9473907017969262	0.9343003220726867	0.9301744008704618
0.9453521720217652	0.9325013895897691	0.9278977137690567
0.9435698303833467	0.9309434424223907	0.9259272120259019
0.9420467023598091	0.9296265476633283	0.9242654051217409
0.9407643686860583	0.9285081169898592	0.9228647576498936
0.9396653675470625	0.9275275833349547	0.9216540909121952
0.9386955946140226	0.9266472233324633	0.9205864142451463
0.9378299611981803	0.9258559205945865	0.9196453561937852
0.9370610289222169	0.9251497551791239	0.9188220404775304
