Train loss	Validation loss	Test loss
1.0045492361474129	0.9796387093451459	1.0002992598487046
1.004505561502799	0.9796078027610776	1.0002614616300052
1.0044629054138465	0.9795783066805162	1.0002250322908062
1.0044214899973254	0.9795493194182122	1.0001889899567347
1.0043803474761999	0.9795201481655338	1.0001526166798225
1.0043388394399289	0.9794902206968857	1.0001153148873756
1.0042963329500771	0.9794590122499148	1.0000765093046562
1.0042523007815576	0.9794259246305825	1.0000354975501857
1.0042060476723118	0.979390286533279	0.999991420074519
1.0041568075998506	0.9793514595208435	0.9999435337791387
1.0041038355351173	0.9793088109825502	0.9998910490760022
1.0040463205195427	0.9792614402757338	0.9998329755321143
1.0039833346929647	0.9792084709084844	0.999768208201284
1.0039136032261569	0.9791483834822596	0.9996949576981548
1.0038351540374129	0.9790793476112087	0.9996112106289906
1.0037459524111458	0.9789993185308608	0.9995143894074353
1.0036427975799596	0.9789047390087464	0.9994001955229961
1.003521097804535	0.9787907632957984	0.9992629136714649
1.0033743687462	0.9786505447254013	0.9990939817707686
1.0031934314567108	0.9784745802597647	0.9988820361251206
1.0029655250130611	0.9782490722084569	0.9986100900879918
1.0026694352069927	0.9779490810850241	0.9982475917933691
1.0022657948389952	0.9775273180072822	0.9977361561267375
1.001674502511647	0.976884532097955	0.9969507863258454
1.0007202184070632	0.9757982322053728	0.9956074901875832
0.9989611959752714	0.9736264236945376	0.9928733708914328
0.9947107654625802	0.9674100765077059	0.9848724877780473
0.9764137490644905	0.9329705835730397	0.9394881418949503
0.9243522495128722	0.9000274812985595	0.8961754971636776
0.9089688744880027	0.8953765792892605	0.8898649501977133
0.9045685731430679	0.8911425122016036	0.8846291248768378
0.8981434840790912	0.8825498873206784	0.8750082847164583
0.8815452433706246	0.8558513789249723	0.8464846979505567
0.8365216550515551	0.8105912783340389	0.7982400014435415
0.8081059437606194	0.7974227989948313	0.784481336181303
0.7961357381877683	0.7836719703453505	0.7702687885272084
0.7809764778899435	0.7685514813573837	0.7543332851845288
0.7699525717674511	0.7606428675392779	0.7461908931615686
0.7632975375252584	0.754676782859717	0.7399690991639931
0.7575511239257346	0.7490147967274073	0.7340043031409575
0.751535816701194	0.7427209834116262	0.7274320054066817
0.7445245235329276	0.735109594414635	0.7195902275116528
0.7358945061339226	0.7255882569500599	0.7098304085514837
0.7251203790310833	0.7137304230771165	0.6976368450256016
0.7121189612728395	0.6997877163393244	0.6831835394917186
0.6977741817966687	0.6855426944476062	0.6683236114195543
0.6847840385590865	0.6742382915776297	0.6566635617129991
0.6750152178798057	0.6654004411106682	0.647947720321793
0.6664299576763779	0.6563511979241206	0.6393528801551523
